  0.447368, -0.696629
  0.452955, -0.696593
  0.458441, -0.696558
  0.464154, -0.696521
  0.469766, -0.696485
  0.475336, -0.696450
  0.480925, -0.696414
  0.486526, -0.696378
  0.492018, -0.696343
  0.497733, -0.696306
  0.503379, -0.696270
  0.508795, -0.696235
  0.514411, -0.696199
  0.520304, -0.696161
  0.525903, -0.696125
  0.531302, -0.696091
  0.537010, -0.696054
  0.542477, -0.696019
  0.548213, -0.695982
  0.553759, -0.695947
  0.559234, -0.695912
  0.564971, -0.695875
  0.570578, -0.695839
  0.576147, -0.695803
  0.581531, -0.695768
  0.587124, -0.695733
  0.592769, -0.695696
  0.598431, -0.695660
  0.604024, -0.695624
  0.609784, -0.695587
  0.615435, -0.695551
  0.620725, -0.695517
  0.626448, -0.695480
  0.632154, -0.695444
  0.637599, -0.695409
  0.643219, -0.695372
  0.648903, -0.695336
  0.654330, -0.695301
  0.659985, -0.695265
  0.665655, -0.695228
  0.671231, -0.695193
  0.676758, -0.695157
  0.682272, -0.695122
  0.687977, -0.695085
  0.693447, -0.695050
  0.699063, -0.695014
  0.704778, -0.694977
  0.710227, -0.694942
  0.716013, -0.694905
  0.721538, -0.694869
  0.727121, -0.694834
  0.732723, -0.694798
  0.738331, -0.694762
  0.743802, -0.694726
  0.749517, -0.694690
  0.755012, -0.694654
  0.760593, -0.694618
  0.766294, -0.694582
  0.771879, -0.694546
  0.777394, -0.694510
  0.783185, -0.694473
  0.788678, -0.694438
  0.794166, -0.694403
  0.799886, -0.694366
  0.805460, -0.694330
  0.811047, -0.694294
  0.816631, -0.694258
  0.822149, -0.694223
  0.827871, -0.694186
  0.833334, -0.694151
  0.839164, -0.694113
  0.844711, -0.694077
  0.850328, -0.694041
  0.855794, -0.694006
  0.861284, -0.693971
  0.866980, -0.693934
  0.872607, -0.693898
  0.878203, -0.693862
  0.883990, -0.693825
  0.889301, -0.693791
  0.894901, -0.693755
  0.900574, -0.693718
  0.906161, -0.693682
  0.911787, -0.693646
  0.917285, -0.693610
  0.922857, -0.693575
  0.928565, -0.693538
  0.934145, -0.693502
  0.939748, -0.693466
  0.945330, -0.693430
  0.950928, -0.693394
  0.956549, -0.693358
  0.962031, -0.693322
  0.967755, -0.693285
  0.973308, -0.693250
  0.978810, -0.693214
  0.984444, -0.693178
  0.990005, -0.693142
  0.995739, -0.693105
  1.001209, -0.693070
  1.006932, -0.693033
  1.012498, -0.692997
  1.018060, -0.692961
  1.023581, -0.692926
  1.029269, -0.692889
  1.034902, -0.692853
  1.040480, -0.692817
  1.045962, -0.692782
  1.051727, -0.692744
  1.057144, -0.692710
  1.062867, -0.692673
  1.068360, -0.692637
  1.074112, -0.692600
  1.079552, -0.692565
  1.085377, -0.692528
  1.090725, -0.692493
  1.096451, -0.692456
  1.102092, -0.692420
  1.107850, -0.692383
  1.113099, -0.692349
  1.118942, -0.692311
  1.124302, -0.692277
  1.129905, -0.692240
  1.135687, -0.692203
  1.141179, -0.692168
  1.146682, -0.692132
  1.152401, -0.692095
  1.157891, -0.692060
  1.163485, -0.692024
  1.169082, -0.691988
  1.174793, -0.691951
  1.180292, -0.691915
  1.185909, -0.691879
  1.191481, -0.691843
  1.197082, -0.691807
  1.202657, -0.691771
  1.208336, -0.691734
  1.213849, -0.691699
  1.219448, -0.691663
  1.225048, -0.691626
  1.230637, -0.691590
  1.236237, -0.691554
  1.241830, -0.691518
  1.247439, -0.691482
  1.253024, -0.691446
  1.258733, -0.691409
  1.264199, -0.691374
  1.269794, -0.691337
  1.275496, -0.691301
  1.281109, -0.691264
  1.286696, -0.691228
  1.292290, -0.691192
  1.297778, -0.691157
  1.303526, -0.691120
  1.309296, -0.691082
  1.314565, -0.691048
  1.320273, -0.691011
  1.325869, -0.690975
  1.331354, -0.690940
  1.336954, -0.690904
  1.342819, -0.690866
  1.348144, -0.690831
  1.353743, -0.690795
  1.359516, -0.690758
  1.364939, -0.690723
  1.370666, -0.690686
  1.376136, -0.690650
  1.381734, -0.690614
  1.387420, -0.690577
  1.393005, -0.690541
  1.398499, -0.690506
  1.404178, -0.690469
  1.409707, -0.690433
  1.415291, -0.690397
  1.420892, -0.690361
  1.426491, -0.690325
  1.432086, -0.690288
  1.437804, -0.690252
  1.443278, -0.690216
  1.448884, -0.690180
  1.454500, -0.690144
  1.460083, -0.690107
  1.465692, -0.690071
  1.471279, -0.690035
  1.476864, -0.689999
  1.482462, -0.689963
  1.488148, -0.689926
  1.493755, -0.689889
  1.499253, -0.689854
  1.504925, -0.689817
  1.510522, -0.689781
  1.516042, -0.689745
  1.521634, -0.689709
  1.527362, -0.689672
  1.532833, -0.689637
  1.538551, -0.689600
  1.544091, -0.689564
  1.549773, -0.689527
  1.555227, -0.689492
  1.560930, -0.689455
  1.566439, -0.689419
  1.572011, -0.689383
  1.577690, -0.689346
  1.583209, -0.689310
  1.588800, -0.689274
  1.594401, -0.689238
  1.599993, -0.689202
  1.605604, -0.689165
  1.611278, -0.689128
  1.616787, -0.689093
  1.622477, -0.689056
  1.627977, -0.689020
  1.633575, -0.688984
  1.639176, -0.688948
  1.644769, -0.688911
  1.650361, -0.688875
  1.655958, -0.688839
  1.661663, -0.688802
  1.667147, -0.688766
  1.672822, -0.688730
  1.678437, -0.688693
  1.683930, -0.688658
  1.689619, -0.688621
  1.695224, -0.688584
  1.700717, -0.688549
  1.706401, -0.688512
  1.712015, -0.688475
  1.717655, -0.688439
  1.723137, -0.688403
  1.728730, -0.688367
  1.734300, -0.688331
  1.740059, -0.688294
  1.745585, -0.688258
  1.751076, -0.688222
  1.756784, -0.688185
  1.762319, -0.688149
  1.767897, -0.688113
  1.773487, -0.688077
  1.779166, -0.688040
  1.784684, -0.688004
  1.790288, -0.687968
  1.795886, -0.687931
  1.801482, -0.687895
  1.807159, -0.687858
  1.812663, -0.687822
  1.818281, -0.687786
  1.823961, -0.687749
  1.829558, -0.687713
  1.835249, -0.687676
  1.840876, -0.687639
  1.846417, -0.687603
  1.851834, -0.687568
  1.857656, -0.687530
  1.863025, -0.687496
  1.868633, -0.687459
  1.874347, -0.687422
  1.880077, -0.687385
  1.885416, -0.687350
  1.891037, -0.687314
  1.896637, -0.687277
  1.902251, -0.687241
  1.907822, -0.687205
  1.913428, -0.687168
  1.919046, -0.687132
  1.924632, -0.687095
  1.930206, -0.687059
  1.935801, -0.687023
  1.941386, -0.686986
  1.947182, -0.686949
  1.952582, -0.686914
  1.958186, -0.686877
  1.963883, -0.686840
  1.969369, -0.686805
  1.974983, -0.686768
  1.980574, -0.686732
  1.986211, -0.686695
  1.992028, -0.686657
  1.997365, -0.686623
  2.003114, -0.686585
  2.008547, -0.686550
  2.014341, -0.686512
  2.019768, -0.686477
  2.025594, -0.686439
  2.031033, -0.686404
  2.036617, -0.686367
  2.042340, -0.686330
  2.047982, -0.686293
  2.053415, -0.686258
  2.059181, -0.686221
  2.064528, -0.686186
  2.070413, -0.686147
  2.075714, -0.686113
  2.081336, -0.686076
  2.087027, -0.686039
  2.092524, -0.686004
  2.098125, -0.685967
  2.103716, -0.685931
  2.109405, -0.685894
  2.115290, -0.685855
  2.120556, -0.685821
  2.126102, -0.685785
  2.131818, -0.685748
  2.137265, -0.685712
  2.142966, -0.685675
  2.148587, -0.685639
  2.154070, -0.685603
  2.159710, -0.685566
  2.165284, -0.685530
  2.170966, -0.685493
  2.176579, -0.685456
  2.182168, -0.685420
  2.187687, -0.685384
  2.193289, -0.685348
  2.198885, -0.685311
  2.204462, -0.685275
  2.210163, -0.685238
  2.215761, -0.685201
  2.221256, -0.685165
  2.227189, -0.685127
  2.232439, -0.685092
  2.238232, -0.685055
  2.243820, -0.685018
  2.249217, -0.684983
  2.254915, -0.684946
  2.260469, -0.684910
  2.266038, -0.684873
  2.271611, -0.684837
  2.277323, -0.684800
  2.282830, -0.684764
  2.289496, -0.684721
  2.294010, -0.684691
  2.299621, -0.684655
  2.305301, -0.684618
  2.310965, -0.684581
  2.316500, -0.684544
  2.322103, -0.684508
  2.327695, -0.684471
  2.333212, -0.684436
  2.338799, -0.684399
  2.344402, -0.684363
  2.350157, -0.684325
  2.355598, -0.684289
  2.361189, -0.684253
  2.366772, -0.684217
  2.372474, -0.684179
  2.378055, -0.684143
  2.383694, -0.684106
  2.389252, -0.684070
  2.394877, -0.684033
  2.400361, -0.683997
  2.406093, -0.683960
  2.411556, -0.683924
  2.417336, -0.683887
  2.422861, -0.683851
  2.428460, -0.683814
  2.434045, -0.683778
  2.439595, -0.683741
  2.445280, -0.683704
  2.450744, -0.683669
  2.456465, -0.683631
  2.462037, -0.683595
  2.467546, -0.683559
  2.473155, -0.683522
  2.478735, -0.683486
  2.484543, -0.683448
  2.489932, -0.683413
